-12.46322,130.84618,0.0247
-12.46247,130.84592,0.0248
-12.46178,130.84624,0.0207
-12.46088,130.84675,0.0181
-12.46014,130.84694,0.0167
-12.45941,130.84699,0.0162
-12.45868,130.84692,0.0133
-12.45792,130.84671,0.0108
-12.45699,130.84626,0.0103
-12.45622,130.84596,0.0096
-12.45527,130.8459,0.0086
-12.45453,130.84606,0.0095
-12.45379,130.8464,0.0091
-12.4531,130.84691,0.0086
-12.4524,130.84748,0.0102
-12.45162,130.8479,0.0137
-12.45087,130.8482,0.0138
-12.45014,130.84838,0.0102
-12.44917,130.848615,0.0084
-12.44833,130.84883,0.0086
-12.447315,130.849035,0.0108
-12.44637,130.84915,0.0117
-12.44543,130.84916,0.0127
-12.44461,130.84912,0.0129
-12.443795,130.849065,0.013
-12.44298,130.84901,0.0148
-12.44215,130.849,0.0132
-12.44108,130.84912,0.0076
-12.44017,130.84932,0.0053
-12.43935,130.84963,0.0071
-12.43844,130.8501,0.0093
-12.43761,130.85065,0.0125
-12.43701,130.85118,0.0179
-12.43605,130.85229,0.0239
-12.43559,130.85299,0.0239
-12.43511,130.85396,0.0229
-12.434845,130.85465,0.0221
-12.43458,130.85534,0.02
-12.434195,130.85635,0.0192
-12.43388,130.85716,0.0179
-12.43362,130.8579,0.0175
-12.43326,130.85882,0.0168
-12.43296,130.85958,0.0123
-12.43263,130.86078,0.007
-12.4325,130.86159,0.0069
-12.43244,130.86251,0.006
-12.43244,130.863345,0.006
-12.432437,130.864653,0.0055
-12.432433,130.865467,0.0067
-12.43243,130.86628,0.0078
-12.432435,130.867692,0.0091
-12.432425,130.869118,0.013
-12.432415,130.87041,0.0139
-12.43241,130.87151,0.0179
-12.43242,130.87262,0.019
-12.43242,130.8735,0.0188
-12.4324,130.87442,0.0214
-12.432395,130.87559,0.0234
-12.43239,130.87642,0.0246
-12.4324,130.87785,0.025
-12.432395,130.87863,0.025
-12.43239,130.87941,0.0231
-12.432385,130.88019,0.0208
-12.43238,130.88097,0.0186
-12.432373,130.881873,0.0176
-12.432367,130.882777,0.018
-12.43236,130.88368,0.0161
-12.432356,130.88455,0.0156
-12.432351,130.88542,0.0152
-12.432347,130.88629,0.0161
-12.432343,130.88716,0.0171
-12.432339,130.88803,0.0167
-12.432334,130.8889,0.0171
-12.43233,130.88977,0.0193
-12.43234,130.89057,0.0204
-12.43241,130.89133,0.0213
-12.43254,130.89211,0.0236
-12.4328,130.89315,0.0264
-12.4331,130.8941,0.0283
-12.43353,130.89506,0.028
-12.43404,130.89596,0.022
-12.4345,130.89667,0.0179
-12.43496,130.89729,0.0163
-12.435437,130.897873,0.0138
-12.435913,130.898457,0.0119
-12.43639,130.89904,0.012
-12.43689,130.89974,0.014
-12.43741,130.90049,0.0177
-12.43791,130.90134,0.0238
-12.4383,130.90206,0.0292
-12.43863,130.90284,0.0313
-12.43887,130.90358,0.0329
-12.43912,130.90447,0.0354
-12.43929,130.90538,0.0371
-12.43947,130.90644,0.0366
-12.43966,130.90753,0.0366
-12.439815,130.908345,0.0345
-12.43997,130.90916,0.033
-12.44027,130.91018,0.0332
-12.44064,130.91117,0.0296
-12.44102,130.91195,0.0246
-12.44151,130.91287,0.0186
-12.44205,130.91365,0.0153
-12.44264,130.91444,0.0141
-12.4433,130.91529,0.0142
-12.4438,130.91594,0.0129
-12.44431,130.91653,0.013
-12.44501,130.91715,0.0139
-12.44579,130.91765,0.0153
-12.44657,130.91809,0.0158
-12.44721,130.91849,0.0167
-12.44816,130.91908,0.0173
-12.44872,130.91956,0.0185
-12.44921,130.92016,0.0176
-12.44957,130.92085,0.0147
-12.4498,130.92163,0.0135
-12.44993,130.92245,0.0135
-12.44991,130.92341,0.014
-12.449905,130.924355,0.0149
-12.44992,130.925425,0.017
-12.44994,130.92644,0.0187
-12.45005,130.92728,0.02
-12.45038,130.928485,0.0212
-12.4507,130.92948,0.0219
-12.451055,130.93058,0.024
-12.45152,130.93203,0.029
-12.45177,130.93282,0.0294
-12.452013,130.933577,0.0286
-12.452257,130.934333,0.0275
-12.4525,130.93509,0.0225
-12.452723,130.93579,0.0191
-12.452947,130.93649,0.0171
-12.45317,130.93719,0.0167
-12.45352,130.93821,0.0147
-12.45391,130.93929,0.0143
-12.45425,130.94016,0.0155
-12.45474,130.94134,0.0139
-12.45507,130.942082,0.0132
-12.4554,130.942825,0.0135
-12.45573,130.943567,0.0131
-12.45606,130.94431,0.0133
-12.4565,130.94535,0.0138
-12.45683,130.94606,0.0144
-12.457187,130.94689,0.0148
-12.45772,130.94811,0.015
-12.45815,130.94907,0.0174
-12.45853,130.94991,0.0186
-12.45907,130.951,0.018
-12.45954,130.9518,0.0176
-12.46007,130.95264,0.0163
-12.46053,130.95332,0.016
-12.461177,130.954317,0.016
-12.461663,130.955083,0.0162
-12.46215,130.95585,0.0173
-12.46253,130.95658,0.0184
-12.46293,130.95752,0.0196
-12.46325,130.95839,0.0219
-12.4636,130.95966,0.0274
-12.46378,130.96048,0.028
-12.46396,130.96144,0.0298
