-12.2627875,131.0606723,0.032136000000000005
-12.26325,131.06079,0.032862
-12.26343,131.06084,0.033093000000000004
-12.26412,131.06101,0.033508
-12.26483,131.0612,0.033566000000000006
-12.26581,131.06145,0.032780000000000004
-12.26638,131.06163,0.032788
-12.26658,131.0617,0.032877
-12.26701,131.06188,0.032639
-12.26759,131.06217,0.031704
-12.26769,131.06223,0.031414000000000004
-12.2683,131.06259,0.029508
-12.26865,131.06284,0.030927
-12.26912,131.06324,0.031925
-12.26957,131.06368,0.032497
-12.27005,131.06424,0.032168999999999996
-12.27028,131.06452,0.032723
-12.27054,131.06485,0.032881
-12.27081,131.06512,0.03312
-12.27142,131.06595,0.033337000000000006
-12.27237,131.06709,0.031886
-12.27271,131.06752,0.031522
-12.27289,131.06775,0.032096
-12.27324,131.06818,0.032867
-12.27348,131.06847,0.032836
-12.27535,131.07081,0.034571
-12.27589,131.07149,0.032546
-12.27623,131.07188,0.03283
-12.27672,131.07253,0.03302600000000001
-12.27715,131.07321,0.032234
-12.27752,131.0739,0.032695
-12.27761,131.07411,0.03295
-12.27782,131.07461,0.033735999999999995
-12.27807,131.07535,0.034529000000000004
-12.27823,131.07612,0.033436
-12.27832,131.0769,0.031736
-12.27835,131.07767,0.031244
-12.27838,131.07861,0.032388
-12.27839,131.07916,0.032926000000000004
-12.27851,131.08431,0.03156
-12.27868,131.0913,0.031841
-12.2787,131.09208,0.031282
-12.27872,131.09277,0.031174
-12.27873,131.09295,0.031283
-12.27873,131.09296,0.031289000000000004
-12.27882,131.09378,0.030969999999999998
-12.27899,131.09457,0.030509
-12.27924,131.09534,0.029571999999999998
-12.27943,131.0958,0.028446000000000003
-12.27955,131.09608,0.028216
-12.27992,131.09678,0.028109000000000002
-12.28034,131.09741,0.027592
-12.2808,131.09799,0.028169
-12.28131,131.09851,0.027887000000000002
-12.28182,131.09897,0.026985
-12.28237,131.09945,0.025145
-12.28251,131.09957,0.024943999999999997
-12.28346,131.10041,0.025567
-12.28447,131.10129,0.026851
-12.2873,131.10375,0.02574
-12.28839,131.10471,0.029911
-12.2914,131.10733,0.031139
-12.29236,131.10817,0.030466
-12.29647,131.11175,0.030076000000000002
-12.29839,131.11342,0.031323000000000004
-12.29866,131.11366,0.032107
-12.29875,131.11374,0.032244
-12.3003,131.11509,0.031826
-12.30249,131.117,0.032212000000000005
-12.30263,131.11712,0.031827
-12.30587,131.11995,0.03290100000000001
-12.30604,131.12009,0.033049
-12.30694,131.12088,0.033888
-12.31058,131.12407,0.031618
-12.31166,131.12501,0.033
-12.31328,131.12642,0.032085999999999996
-12.31458,131.12755,0.031316
-12.31591,131.12869,0.029894999999999998
-12.31626,131.12901,0.029807
-12.3164,131.12913,0.02994
-12.31649,131.12922,0.030142
-12.31704,131.12976,0.031295
-12.31705,131.12977,0.031321
-12.31753,131.13035,0.031559000000000004
-12.318,131.13098,0.031141
-12.32106,131.13519,0.030748
-12.32257,131.13725,0.031359000000000005
-12.32365,131.13874,0.032728
-12.32416,131.13944,0.032341
-12.32429,131.13963,0.032390999999999996
-12.32504,131.14066,0.030294
-12.32514,131.14081,0.030359
-12.32538,131.14113,0.031493
-12.32659,131.14281,0.031919
-12.32738,131.14386,0.032
-12.32848,131.14538,0.032417
-12.32993,131.14739,0.034023000000000005
-12.33104,131.14891,0.034248
-12.33291,131.1515,0.033987
-12.33333,131.15202,0.034997
-12.33408,131.15304,0.033389
-12.33483,131.15409,0.034704
-12.33542,131.15492,0.035406999999999994
-12.33621,131.15602,0.034772
-12.33775,131.15813,0.034470999999999995
-12.33846,131.15908,0.032600000000000004
-12.33926,131.16022,0.032458
-12.33988,131.16103,0.033384
-12.3416,131.16339,0.032011000000000005
-12.34221,131.16423,0.031222
-12.34413,131.16685,0.02579
-12.34429,131.16708,0.025429
-12.34502,131.1681,0.025785
-12.34647,131.17011,0.031021
-12.34708,131.17098,0.030257000000000003
-12.34766,131.17175,0.032726
-12.34816,131.17238,0.034974
-12.34857,131.17284,0.035336
-12.34904,131.17326,0.035149
-12.34954,131.17362,0.034362000000000004
-12.35007,131.17391,0.034252000000000005
-12.35063,131.17415,0.036268
-12.35064,131.17415,0.036304
-12.35082,131.1742,0.036954
-12.35121,131.17432,0.036798000000000004
-12.3518,131.17441,0.036943
-12.3524,131.17444,0.037287
-12.35277,131.17443,0.037094
-12.35299,131.17442,0.036895000000000004
-12.35354,131.17434,0.03686
-12.35406,131.1742,0.037789
-12.35454,131.17402,0.03843
-12.35514,131.17374,0.039
-12.35624,131.1732,0.034504
-12.35711,131.17276,0.035396000000000004
-12.35925,131.17172,0.038778
-12.35959,131.17156,0.038301
-12.36265,131.17002,0.034609
-12.36298,131.16985,0.034055
-12.36346,131.16961,0.034169
-12.36465,131.16901,0.036109
-12.36556,131.16856,0.036911
-12.36605,131.16832,0.037012
-12.36653,131.16808,0.03705
-12.36656,131.16806,0.037042
-12.36702,131.16783,0.036576
-12.36908,131.16682,0.035901
-12.37041,131.16614,0.034109
-12.37125,131.16577,0.033114
-12.37192,131.16552,0.032958
-12.37319,131.16507,0.031311
-12.37384,131.16483,0.032544
-12.37401,131.16477,0.033124
-12.37875,131.163,0.033
-12.37908,131.16288,0.033
-12.37925,131.16282,0.0329
-12.38046,131.16237,0.031362
-12.38179,131.16187,0.030148
-12.38196,131.16181,0.030352
-12.385,131.16068,0.033816000000000006
-12.38754,131.15974,0.036594
-12.38913,131.15913,0.03617
-12.38994,131.15884,0.037768
-12.39055,131.15865,0.036418
-12.39094,131.15855,0.03596
-12.39135,131.1585,0.0362
-12.39177,131.15847,0.036052999999999995
-12.39201,131.15848,0.03535
-12.39218,131.15848,0.034881999999999996
-12.3926,131.15852,0.034213
-12.39301,131.15858,0.035043
-12.3934,131.15869,0.035652
-12.39379,131.15882,0.035963999999999996
-12.39433,131.15906,0.036249
-12.39485,131.15935,0.037079999999999995
-12.39691,131.16065,0.036856
-12.39706,131.16075,0.036256000000000004
-12.39721,131.16085,0.03571
-12.39752,131.16104,0.034957999999999996
-12.39761,131.1611,0.034741
-12.39782,131.16124,0.034054
-12.39797,131.16134,0.033407
-12.39812,131.16144,0.032631
-12.39857,131.16174,0.03141
-12.39873,131.16185,0.031707
-12.39874,131.16185,0.031713
-12.39922,131.16214,0.031890999999999996
-12.39971,131.16239,0.030302
-12.4002,131.16257,0.029024
-12.40069,131.1627,0.028644
-12.40118,131.16279,0.028738
-12.40159,131.16283,0.029287
-12.40165,131.16283,0.029372
-12.40265,131.16289,0.029511
-12.40464,131.16297,0.027603000000000003
-12.40576,131.16304,0.026754999999999998
-12.40626,131.16306,0.027336
-12.40656,131.16307,0.027818000000000002
-12.40674,131.16308,0.028061
-12.40764,131.16312,0.028829999999999998
-12.408,131.16313,0.029049
-12.40944,131.1632,0.027055
-12.40998,131.16322,0.026871
-12.41016,131.16323,0.027044000000000002
-12.41339,131.16337,0.033466
-12.41681,131.16353,0.038225
-12.41964,131.16367,0.039164000000000004
-12.41986,131.16368,0.039416
-12.42022,131.16369,0.039572
-12.42039,131.1637,0.039560000000000005
-12.42112,131.16369,0.039572
-12.42188,131.16361,0.039924
-12.42259,131.16343,0.040801000000000004
-12.42324,131.16315,0.039917
-12.42387,131.1628,0.038304000000000005
-12.42444,131.16238,0.036441
-12.42495,131.16188,0.035165
-12.4254,131.16132,0.036808999999999995
-12.42578,131.16069,0.037988999999999995
-12.42639,131.15935,0.037591
-12.42779,131.1561,0.035997999999999995
-12.42881,131.15376,0.037841
-12.42932,131.15258,0.035771000000000004
-12.42961,131.15191,0.034073
-12.43027,131.1504,0.036351999999999995
-12.43035,131.15023,0.03642
-12.43118,131.14831,0.034124
-12.43226,131.14586,0.028082
-12.43233,131.14569,0.027898
-12.43248,131.14535,0.027448
-12.43351,131.143,0.026715
-12.43365,131.14266,0.026044
-12.43446,131.14082,0.026664
-12.43454,131.14065,0.026771999999999997
-12.43461,131.14048,0.026892
-12.43479,131.14008,0.027156
-12.43512,131.13916,0.023574
-12.43558,131.13752,0.022582
-12.43629,131.13485,0.017739
-12.43676,131.13307,0.019035
-12.4369,131.13254,0.019267
-12.43731,131.13101,0.022675
-12.43779,131.12938,0.024059
-12.43787,131.12918,0.024100999999999997
-12.43794,131.12901,0.024143
-12.43822,131.12835,0.024965
-12.43822,131.12834,0.024986
-12.43837,131.12795,0.025064
-12.43968,131.12499,0.026393999999999997
-12.4406,131.1228,0.026178999999999997
-12.44194,131.11958,0.021171
-12.44201,131.11941,0.021050999999999997
-12.44308,131.11687,0.018
-12.44322,131.11653,0.017791
-12.44329,131.11636,0.017594000000000002
-12.44479,131.11282,0.018713
-12.44658,131.10859,0.021443999999999998
-12.44723,131.10707,0.023056999999999998
-12.45009,131.10031,0.018047999999999998
-12.45107,131.09797,0.019559999999999998
-12.45112,131.09785,0.019780000000000002
-12.45114,131.0978,0.019876
-12.45145,131.09714,0.020308
-12.45162,131.09676,0.020056
-12.45207,131.09592,0.018642
-12.45222,131.09568,0.018848
-12.45241,131.09537,0.019448
-12.4525,131.09521,0.019748
-12.45362,131.09332,0.019614
-12.4539,131.09285,0.018698
-12.454,131.09269,0.018726
-12.45484,131.09128,0.01954
-12.45493,131.09113,0.019219999999999998
-12.45652,131.08847,0.013803000000000001
-12.45662,131.08829,0.013102
-12.45675,131.08809,0.013275
-12.4567452,131.0880859,0.013279
-12.4567452,131.0880859,0.013279
-12.45662,131.08829,0.013102
-12.45652,131.08847,0.013803000000000001
-12.4565153,131.0884672,0.013795
-12.45675,131.08861,0.014362
-12.45676,131.08861,0.014366
-12.4567614,131.0886131,0.01438
-12.4567614,131.0886131,0.01438
-12.45675,131.08861,0.014362
-12.45652,131.08847,0.013803000000000001
-12.4565153,131.0884672,0.013795
-12.45493,131.09113,0.019219999999999998
-12.45484,131.09128,0.01954
-12.454,131.09269,0.018726
-12.4539,131.09285,0.018698
-12.45362,131.09332,0.019614
-12.4525,131.09521,0.019748
-12.45241,131.09537,0.019448
-12.45222,131.09568,0.018848
-12.45207,131.09592,0.018642
-12.45162,131.09676,0.020056
-12.45145,131.09714,0.020308
-12.45114,131.0978,0.019876
-12.45112,131.09785,0.019780000000000002
-12.45107,131.09797,0.019559999999999998
-12.45009,131.10031,0.018047999999999998
-12.44723,131.10707,0.023056999999999998
-12.44658,131.10859,0.021443999999999998
-12.44479,131.11282,0.018713
-12.44329,131.11636,0.017594000000000002
-12.44322,131.11653,0.017791
-12.44308,131.11687,0.018
-12.44201,131.11941,0.021050999999999997
-12.44194,131.11958,0.021171
-12.4406,131.1228,0.026178999999999997
-12.43968,131.12499,0.026393999999999997
-12.43837,131.12795,0.025064
-12.43822,131.12834,0.024986
-12.43822,131.12835,0.024965
-12.43794,131.12901,0.024143
-12.43787,131.12918,0.024100999999999997
-12.43779,131.12938,0.024059
-12.43731,131.13101,0.022675
-12.4369,131.13254,0.019267
-12.43676,131.13307,0.019035
-12.43629,131.13485,0.017739
-12.43558,131.13752,0.022582
-12.43512,131.13916,0.023574
-12.43479,131.14008,0.027156
-12.43461,131.14048,0.026892
-12.43454,131.14065,0.026771999999999997
-12.43446,131.14082,0.026664
-12.43365,131.14266,0.026044
-12.43351,131.143,0.026715
-12.43248,131.14535,0.027448
-12.43233,131.14569,0.027898
-12.43226,131.14586,0.028082
-12.43118,131.14831,0.034124
-12.43035,131.15023,0.03642
-12.43027,131.1504,0.036351999999999995
-12.42961,131.15191,0.034073
-12.42932,131.15258,0.035771000000000004
-12.42881,131.15376,0.037841
-12.42779,131.1561,0.035997999999999995
-12.42639,131.15935,0.037591
-12.42578,131.16069,0.037988999999999995
-12.4254,131.16132,0.036808999999999995
-12.42495,131.16188,0.035165
-12.42444,131.16238,0.036441
-12.42387,131.1628,0.038304000000000005
-12.42324,131.16315,0.039917
-12.42259,131.16343,0.040801000000000004
-12.42188,131.16361,0.039924
-12.42112,131.16369,0.039572
-12.42039,131.1637,0.039560000000000005
-12.42022,131.16369,0.039572
-12.41986,131.16368,0.039416
-12.41964,131.16367,0.039164000000000004
-12.41681,131.16353,0.038225
-12.41339,131.16337,0.033466
-12.41016,131.16323,0.027044000000000002
-12.40998,131.16322,0.026871
-12.40944,131.1632,0.027055
-12.408,131.16313,0.029049
-12.40764,131.16312,0.028829999999999998
-12.40674,131.16308,0.028061
-12.40656,131.16307,0.027818000000000002
-12.40626,131.16306,0.027336
-12.40576,131.16304,0.026754999999999998
-12.40464,131.16297,0.027603000000000003
-12.40265,131.16289,0.029511
-12.40165,131.16283,0.029372
-12.40159,131.16283,0.029287
-12.40118,131.16279,0.028738
-12.40069,131.1627,0.028644
-12.4002,131.16257,0.029024
-12.39971,131.16239,0.030302
-12.39922,131.16214,0.031890999999999996
-12.39874,131.16185,0.031713
-12.39873,131.16185,0.031707
-12.39857,131.16174,0.03141
-12.39812,131.16144,0.032631
-12.39797,131.16134,0.033407
-12.39782,131.16124,0.034054
-12.39761,131.1611,0.034741
-12.39752,131.16104,0.034957999999999996
-12.39721,131.16085,0.03571
-12.39706,131.16075,0.036256000000000004
-12.39691,131.16065,0.036856
-12.39485,131.15935,0.037079999999999995
-12.39433,131.15906,0.036249
-12.39379,131.15882,0.035963999999999996
-12.3934,131.15869,0.035652
-12.39301,131.15858,0.035043
-12.3926,131.15852,0.034213
-12.39218,131.15848,0.034881999999999996
-12.39201,131.15848,0.03535
-12.39177,131.15847,0.036052999999999995
-12.39135,131.1585,0.0362
-12.39094,131.15855,0.03596
-12.39055,131.15865,0.036418
-12.38994,131.15884,0.037768
-12.38913,131.15913,0.03617
-12.38754,131.15974,0.036594
-12.385,131.16068,0.033816000000000006
-12.38196,131.16181,0.030352
-12.38179,131.16187,0.030148
-12.38046,131.16237,0.031362
-12.37925,131.16282,0.0329
-12.37908,131.16288,0.033
-12.37875,131.163,0.033
-12.37401,131.16477,0.033124
-12.37384,131.16483,0.032544
-12.37319,131.16507,0.031311
-12.37192,131.16552,0.032958
-12.37125,131.16577,0.033114
-12.37041,131.16614,0.034109
-12.36908,131.16682,0.035901
-12.36702,131.16783,0.036576
-12.36656,131.16806,0.037042
-12.36653,131.16808,0.03705
-12.36605,131.16832,0.037012
-12.36556,131.16856,0.036911
-12.36465,131.16901,0.036109
-12.36346,131.16961,0.034169
-12.36298,131.16985,0.034055
-12.36265,131.17002,0.034609
-12.35959,131.17156,0.038301
-12.35925,131.17172,0.038778
-12.35711,131.17276,0.035396000000000004
-12.35624,131.1732,0.034504
-12.35514,131.17374,0.039
-12.35454,131.17402,0.03843
-12.35406,131.1742,0.037789
-12.35354,131.17434,0.03686
-12.35299,131.17442,0.036895000000000004
-12.35277,131.17443,0.037094
-12.3524,131.17444,0.037287
-12.3518,131.17441,0.036943
-12.35121,131.17432,0.036798000000000004
-12.35082,131.1742,0.036954
-12.35064,131.17415,0.036304
-12.35063,131.17415,0.036268
-12.35007,131.17391,0.034252000000000005
-12.34954,131.17362,0.034362000000000004
-12.34904,131.17326,0.035149
-12.34857,131.17284,0.035336
-12.34816,131.17238,0.034974
-12.34766,131.17175,0.032726
-12.34708,131.17098,0.030257000000000003
-12.34647,131.17011,0.031021
-12.34502,131.1681,0.025785
-12.34429,131.16708,0.025429
-12.34413,131.16685,0.02579
-12.34221,131.16423,0.031222
-12.3416,131.16339,0.032011000000000005
-12.33988,131.16103,0.033384
-12.33926,131.16022,0.032458
-12.33846,131.15908,0.032600000000000004
-12.33775,131.15813,0.034470999999999995
-12.33621,131.15602,0.034772
-12.33542,131.15492,0.035406999999999994
-12.33483,131.15409,0.034704
-12.33408,131.15304,0.033389
-12.33333,131.15202,0.034997
-12.33291,131.1515,0.033987
-12.33104,131.14891,0.034248
-12.32993,131.14739,0.034023000000000005
-12.32848,131.14538,0.032417
-12.32738,131.14386,0.032
-12.32659,131.14281,0.031919
-12.32538,131.14113,0.031493
-12.32514,131.14081,0.030359
-12.32504,131.14066,0.030294
-12.32429,131.13963,0.032390999999999996
-12.32416,131.13944,0.032341
-12.32365,131.13874,0.032728
-12.32257,131.13725,0.031359000000000005
-12.32106,131.13519,0.030748
-12.318,131.13098,0.031141
-12.31753,131.13035,0.031559000000000004
-12.31705,131.12977,0.031321
-12.31704,131.12976,0.031295
-12.31649,131.12922,0.030142
-12.3164,131.12913,0.02994
-12.31626,131.12901,0.029807
-12.31591,131.12869,0.029894999999999998
-12.31458,131.12755,0.031316
-12.31328,131.12642,0.032085999999999996
-12.31166,131.12501,0.033
-12.31058,131.12407,0.031618
-12.30694,131.12088,0.033888
-12.30604,131.12009,0.033049
-12.30587,131.11995,0.03290100000000001
-12.30263,131.11712,0.031827
-12.30249,131.117,0.032212000000000005
-12.3003,131.11509,0.031826
-12.29875,131.11374,0.032244
-12.29866,131.11366,0.032107
-12.29839,131.11342,0.031323000000000004
-12.29647,131.11175,0.030076000000000002
-12.29236,131.10817,0.030466
-12.2914,131.10733,0.031139
-12.28839,131.10471,0.029911
-12.2873,131.10375,0.02574
-12.28447,131.10129,0.026851
-12.28346,131.10041,0.025567
-12.28251,131.09957,0.024943999999999997
-12.28237,131.09945,0.025145
-12.28182,131.09897,0.026985
-12.28131,131.09851,0.027887000000000002
-12.2808,131.09799,0.028169
-12.28034,131.09741,0.027592
-12.27992,131.09678,0.028109000000000002
-12.27955,131.09608,0.028216
-12.27943,131.0958,0.028446000000000003
-12.27924,131.09534,0.029571999999999998
-12.27899,131.09457,0.030509
-12.27882,131.09378,0.030969999999999998
-12.27873,131.09296,0.031289000000000004
-12.27873,131.09295,0.031283
-12.27872,131.09277,0.031174
-12.2787,131.09208,0.031282
-12.27868,131.0913,0.031841
-12.27851,131.08431,0.03156
-12.27839,131.07916,0.032926000000000004
-12.27838,131.07861,0.032388
-12.27835,131.07767,0.031244
-12.27832,131.0769,0.031736
-12.27823,131.07612,0.033436
-12.27807,131.07535,0.034529000000000004
-12.27782,131.07461,0.033735999999999995
-12.27761,131.07411,0.03295
-12.27752,131.0739,0.032695
-12.27715,131.07321,0.032234
-12.27672,131.07253,0.03302600000000001
-12.27623,131.07188,0.03283
-12.27589,131.07149,0.032546
-12.27535,131.07081,0.034571
-12.27348,131.06847,0.032836
-12.27324,131.06818,0.032867
-12.27289,131.06775,0.032096
-12.27271,131.06752,0.031522
-12.27237,131.06709,0.031886
-12.27142,131.06595,0.033337000000000006
-12.27081,131.06512,0.03312
-12.27054,131.06485,0.032881
